baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	p0_axenic
WP_007244676.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_005763243.1	3.69470159920041	0.231987985753605	0.362708024008788	0.639599816925979	0.522432801530653	0.691075779221558	plant_col_0_vs_ctrl	0
WP_003376558.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_007244675.1	29.3323779432232	-2.71862989637454	0.259938344515096	-10.458748983133	1.33608016216368e-25	4.42485457342026e-23	plant_col_0_vs_ctrl	0.000285516953954543
WP_005736753.1	248.858737017896	0.837878390889606	0.323963382912059	2.58633671298911	0.00970021189932101	0.0495723073414171	plant_col_0_vs_ctrl	2.28878367038208e-05
WP_007244673.1	16.7348870504823	-0.864734604022942	0.318803441137396	-2.71243811214153	0.00667902519785593	0.0382514376940652	plant_col_0_vs_ctrl	0
WP_003313894.1	8.88838606810889	-1.32603417587428	0.304943831672127	-4.34845384018136	1.37100666421486e-05	0.000272927720094794	plant_col_0_vs_ctrl	6.39849049643386e-05
WP_005763231.1	12.6334090110082	-1.6484317566546	0.286960004146099	-5.74446519667367	9.22119584907212e-09	3.32602143348215e-07	plant_col_0_vs_ctrl	1.4247207686781e-05
WP_161458274.1	4.18857563848686	1.03600123513258	0.834095810136278	1.24206502723388	0.214212570720704	0.402255873781198	plant_col_0_vs_ctrl	6.4885871975391e-05
WP_011105195.1	11.8139245346471	-2.76420546057848	0.346060761555578	-7.98763040384322	1.37557118596212e-15	1.02269506744082e-13	plant_col_0_vs_ctrl	5.83176205179002e-05
WP_005763225.1	126.382177024419	0.23671603757945	0.199897347545131	1.18418798691667	0.236338656435809	0.427869341487323	plant_col_0_vs_ctrl	0.000782628562469474
WP_007244669.1	36.2326366745995	0.062254655329586	0.278061890184291	0.223887765735627	0.822844635635722	0.900686533027304	plant_col_0_vs_ctrl	0.00028011684085102
WP_011105196.1	107.039737829052	0.367462681281473	0.198889172926668	1.84757508854924	0.064663836246876	0.185927668072115	plant_col_0_vs_ctrl	0.000892244676511421
WP_046463552.1	107.185829472379	0.536460949776253	0.248819811717326	2.15602184598429	0.0310819593557901	0.113344922855999	plant_col_0_vs_ctrl	0.000655824233178461
WP_005763217.1	43.7058677658408	0.3813683183956	0.268120283481034	1.42237772332721	0.15491662653298	0.330615858500086	plant_col_0_vs_ctrl	0.00030311219844637
WP_005763215.1	56.3775638170599	1.14061783677686	0.271684951248368	4.19831069603163	2.68913516032837e-05	0.000480221538680209	plant_col_0_vs_ctrl	0.000284840408296939
WP_005763213.1	41.4156915861901	0.319689133618794	0.24777594717519	1.29023473530608	0.196969169285444	0.382268773790074	plant_col_0_vs_ctrl	0.000151069868294011
WP_011105198.1	94.169415660382	-0.0679093059227402	0.257869519540716	-0.263347548960776	0.792282713886695	0.879366369024799	plant_col_0_vs_ctrl	0.000805482607577311
WP_011105200.1	39.9946245849807	-0.206947885671547	0.224775943273811	-0.920685206154172	0.357214802131605	0.552760949446225	plant_col_0_vs_ctrl	0.000296209351743923
WP_007244663.1	42.1294754766802	0.820864840002729	0.264814383432933	3.0997743753999	0.0019366810915675	0.0151958577216386	plant_col_0_vs_ctrl	0.000280519564558561
WP_011105201.1	1.76441065163741	1.1538058417585	0.917682281359024	1.25730426008639	0.208643481978462	0.395467328224525	plant_col_0_vs_ctrl	3.15523076916572e-05
WP_005763203.1	36.9052183811325	0.0859846583819233	0.219967031805932	0.390897934458578	0.695872680809442	0.81324647526477	plant_col_0_vs_ctrl	0.000349377920884074
WP_046463551.1	52.0062235395079	0.719405990747184	0.236294541991946	3.04453071443226	0.00233043632948526	0.0174694451797837	plant_col_0_vs_ctrl	0.000756191534427466
WP_007244661.1	77.3734641544577	0.117687184038206	0.271362790764304	0.433689466808383	0.664513956534142	0.795238896248478	plant_col_0_vs_ctrl	0.000192100371659441
WP_011105203.1	175.695381491165	0.491989835807984	0.202936696263603	2.4243512625677	0.0153357639625861	0.0684719002058399	plant_col_0_vs_ctrl	0.00121010399906951
WP_002555356.1	37.2680848472941	0.528455354784269	0.298180706881522	1.772265416871	0.0763505090814913	0.207881094606781	plant_col_0_vs_ctrl	5.12769153224954e-05
WP_011105204.1	38.3563050266	0.654509258383716	0.25981120973302	2.51917251398154	0.0117631007629712	0.0569197047138534	plant_col_0_vs_ctrl	0.000243896241915581
WP_005763193.1	9.31265621632366	-0.647309000505382	0.426936196065698	-1.51617268919914	0.12947569193313	0.296654053907165	plant_col_0_vs_ctrl	0.000444659294033504
WP_005763186.1	10.601008628319	-0.0212704011197129	0.278811503183683	-0.0762895392651707	0.93918874804784	0.966335231784753	plant_col_0_vs_ctrl	0.000140649107666939
WP_007244656.1	35.9257800681498	0.46522215366366	0.240773875168024	1.93219531537217	0.0533354031866911	0.162594873480431	plant_col_0_vs_ctrl	0.000268112675676049
WP_005763182.1	72.9043942666832	0.370911542205269	0.267593818103862	1.38609906922927	0.165716654557958	0.34497472717408	plant_col_0_vs_ctrl	0.000381325545640257
WP_007244655.1	30.4803822660275	0.55073439231041	0.311812968777459	1.76623311874969	0.0773567469003136	0.208939091693521	plant_col_0_vs_ctrl	0.000195306644021405
WP_005763178.1	35.7344187375327	0.526408111477632	0.253852159316736	2.07367986506202	0.0381090524146412	0.129853539414517	plant_col_0_vs_ctrl	0.000231068174736268
WP_011105206.1	36.2552047056653	0.421208609351729	0.243378874330116	1.7306703817703	0.0835105707392828	0.218225372529276	plant_col_0_vs_ctrl	9.52357226115904e-05
WP_011105207.1	0.267517472873427	0.648255441542735	1.53826521935449	0.421419813297713	0.673448553639102	NA	plant_col_0_vs_ctrl	7.09739190184045e-06
WP_002555369.1	0.572323788795579	0.949728917693175	1.37953938995765	0.68843914469331	0.491176280348199	0.666923290834323	plant_col_0_vs_ctrl	1.71483818451531e-05
WP_002555370.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_007244651.1	6.46160409971549	-0.57896264630184	0.226947651071588	-2.55108454997498	0.0107388270332019	0.0532622462918871	plant_col_0_vs_ctrl	0
WP_007244650.1	14.8146001405687	-0.461826910266761	0.319932363153083	-1.44351420317482	0.148875674398848	0.321490267833434	plant_col_0_vs_ctrl	0.000149188339116999
WP_011105208.1	93.4873745375469	0.351269593288858	0.193902978669376	1.8115739928256	0.070052046461982	0.195879939042847	plant_col_0_vs_ctrl	0.000283978816935397
WP_005763161.1	46.0310687241212	-0.715254269857199	0.238868628922514	-2.99434158886229	0.00275037834368812	0.0202008635202739	plant_col_0_vs_ctrl	0.000655025217161828
WP_002555375.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_011105209.1	0.47492312670912	-1.33639893464102	1.19084795223433	-1.12222465692081	0.261766931421905	0.456494462024893	plant_col_0_vs_ctrl	2.57803978713008e-06
WP_011105210.1	0.867931245395505	1.13910605852423	1.26851528879057	0.897983704721665	0.369194237000518	0.564878036704278	plant_col_0_vs_ctrl	1.33434596800554e-05
WP_007244646.1	19.6266757108825	-0.209758985977133	0.31742169873229	-0.66082119406097	0.508726989285232	0.680856878018406	plant_col_0_vs_ctrl	6.33983524498046e-05
WP_005763150.1	32.2573945291591	0.312662171104485	0.25297904518998	1.23592122371117	0.216487847083251	0.405691989158582	plant_col_0_vs_ctrl	0.000291374794539393
WP_011105215.1	23.7029547619482	-0.123960205160776	0.281290531434618	-0.440683888393125	0.659441862190203	0.791867993653505	plant_col_0_vs_ctrl	1.54846695194273e-05
WP_005763136.1	46.98308500655	-0.260665469463282	0.164794454269063	-1.58176117406043	0.113704101553646	0.270597856908862	plant_col_0_vs_ctrl	8.2881393191244e-06
WP_005763134.1	19.4115196205048	-0.545999079733147	0.208139864506421	-2.62323164775724	0.0087100029815979	0.0464576000907191	plant_col_0_vs_ctrl	7.02536713373656e-06
WP_005763130.1	10.7323498611439	-0.101383529788818	0.437135142536661	-0.231927200363022	0.816594557630257	0.897391847193673	plant_col_0_vs_ctrl	2.6545529312107e-05
WP_007244641.1	5.93408599363882	-0.0820719768926116	0.405452719490029	-0.20242058555148	0.839587936547937	0.910322962566321	plant_col_0_vs_ctrl	2.33413957007092e-05
WP_005763127.1	12.6839391318208	0.490237326857798	0.341306913830194	1.43635334355313	0.150901822164	0.32432763312298	plant_col_0_vs_ctrl	1.12008420427672e-05
WP_005763123.1	26.2911435351338	0.00874373144595101	0.236819437891799	0.0369215108514275	0.97054758826006	0.985216392518057	plant_col_0_vs_ctrl	6.75768674379387e-05
WP_011105217.1	7.79868006806685	0.575529146695669	0.414830719438261	1.38738314142939	0.165324962886669	0.344858273704765	plant_col_0_vs_ctrl	4.30376593291079e-05
WP_005763119.1	92.8530549770275	-0.0354904942991486	0.238603228925859	-0.14874272430813	0.881756647086934	0.933839339335502	plant_col_0_vs_ctrl	5.31225298660907e-05
WP_011105219.1	53.1434729533652	0.663637710629584	0.231867033078499	2.86214776554677	0.00420780679935913	0.0271791492377044	plant_col_0_vs_ctrl	0.000394270170904802
WP_005763115.1	55.5184731804577	0.235295808892635	0.200839632727299	1.17156064118142	0.24137349785448	0.432312513610555	plant_col_0_vs_ctrl	0.00056320967938376
WP_011105220.1	38.0395315158643	-0.0833775904298219	0.238382230356565	-0.349764285303934	0.726515604273084	0.834882831590756	plant_col_0_vs_ctrl	0.000303499046911482
WP_003376420.1	19.9684054488327	0.286533822848944	0.370265466120716	0.773860511084032	0.439013283953975	0.626694903387278	plant_col_0_vs_ctrl	0.000174743760114857
WP_005763108.1	31.3677932042085	0.00950232779938504	0.226962935421666	0.0418673109850779	0.966604475592672	0.983574880217659	plant_col_0_vs_ctrl	0.000319280110001088
WP_005763106.1	1.41596674724982	-0.137664033021187	0.577853457078171	-0.238233467905971	0.811700020620989	0.893900597074445	plant_col_0_vs_ctrl	0
WP_005763104.1	9.29696080547546	-0.0234761464398101	0.3487816484076	-0.0673090070736031	0.946335706544395	0.970238159707431	plant_col_0_vs_ctrl	5.75442451557615e-05
WP_011105221.1	28.1237169078857	0.253396601040039	0.272672762420589	0.929306612037702	0.352730209549894	0.548674702557755	plant_col_0_vs_ctrl	0.000179045298157947
WP_011105222.1	16.9358537304841	0.903076595144998	0.707184230756213	1.27700329824848	0.201601082829123	0.386543549866575	plant_col_0_vs_ctrl	0.000217620133799463
WP_005763098.1	2.40240263659892	0.79273450548383	0.826239491319393	0.959448820605198	0.337332690675095	0.530158261185561	plant_col_0_vs_ctrl	4.8473561044631e-05
WP_005763096.1	40.6629473730401	0.0908019408082852	0.21719910234559	0.418058545489788	0.675904312929713	0.801014772935246	plant_col_0_vs_ctrl	0.000380867836549009
WP_011105223.1	10.9891272330533	0.747537615547026	0.398554658750649	1.87562132102617	0.0607072965869251	0.177208879379942	plant_col_0_vs_ctrl	0.000227487546861697
WP_005763092.1	50.2065853484005	0.144164297141088	0.267333607260339	0.539267391849824	0.589702365292933	0.735939820772509	plant_col_0_vs_ctrl	0.000284981598717083
WP_003376398.1	28.097175259305	0.287078093598885	0.254239372234725	1.12916457854467	0.258828413111074	0.453323033155597	plant_col_0_vs_ctrl	0.000286136199790942
WP_011105224.1	52.6284666854024	0.0570037316192789	0.202348992304141	0.281709985160683	0.77816589741459	0.870297394007464	plant_col_0_vs_ctrl	0.000161219315146496
WP_011105225.1	2.24627893865342	0.925855361500221	0.524112322684036	1.7665208800259	0.0773085017149767	0.208939091693521	plant_col_0_vs_ctrl	7.49818962545664e-06
WP_011105226.1	32.2312965916254	0.220618053705545	0.28804578388327	0.765913150094744	0.443727980864739	0.630288612955419	plant_col_0_vs_ctrl	0.000540772563539733
WP_005763080.1	12.2808242635172	0.0488869794311506	0.392553212428729	0.12453593011935	0.90089095367906	0.945401522568598	plant_col_0_vs_ctrl	0.000172340680794815
WP_005763077.1	44.4281483615808	-0.551822953779076	0.246577000281247	-2.23793359944221	0.0252253855545147	0.0982716237881391	plant_col_0_vs_ctrl	0.000553712453806373
WP_003376387.1	48.2675338460334	0.332744383091186	0.225889061679482	1.47304336304395	0.140739343604455	0.310359218372295	plant_col_0_vs_ctrl	0.000570525305963138
WP_011105228.1	70.1420087573424	0.237842627030576	0.246814662140425	0.963648694805884	0.335222084574255	0.528435332801389	plant_col_0_vs_ctrl	0.00066215985331036
WP_005763069.1	3.71105734914841	-0.829899951200689	0.494158445603954	-1.67942075782272	0.0930700705616143	0.234802123999973	plant_col_0_vs_ctrl	5.45651373869435e-05
WP_007244624.1	10.3265257774211	-0.0966152197251605	0.387101553470305	-0.249586236115614	0.802907343778995	0.887706055656108	plant_col_0_vs_ctrl	0.000243761000632938
WP_005763065.1	53.0748066023457	1.13515383699685	0.30744080787189	3.69226793558864	0.000222263122428435	0.00294024315527613	plant_col_0_vs_ctrl	9.5614038486997e-05
WP_003376376.1	45.0770351392482	0.197169496314387	0.237980888468753	0.828509791618309	0.407381851994161	0.597942017250092	plant_col_0_vs_ctrl	0.000315016517766674
WP_011105229.1	14.4891029226473	0.174757842451785	0.341569086523245	0.511632490605652	0.608908241872324	0.750677741164426	plant_col_0_vs_ctrl	0.000169307674922115
WP_005763059.1	54.4306188951667	0.676582674399918	0.270227660795009	2.50375062423075	0.0122884613328681	0.0585528226244665	plant_col_0_vs_ctrl	0.000146999750005975
WP_005763057.1	19.2003049732003	0.0801272772464147	0.276238002552737	0.290066089770243	0.771765677486623	0.866828184083921	plant_col_0_vs_ctrl	0.000219649475068674
WP_011105230.1	29.7903259098872	0.791066654019496	0.302592211506113	2.61429945629488	0.00894106326901756	0.0473434498387078	plant_col_0_vs_ctrl	0.000204638269707644
WP_003376366.1	32.8390034936458	0.159517274131179	0.238317714807072	0.66934711194388	0.503274080545901	0.675820422897703	plant_col_0_vs_ctrl	0.000267359873860761
WP_005763054.1	138.927380205317	1.06526343311967	0.224667482187559	4.7415114227806	2.12129694970151e-06	5.25649288945561e-05	plant_col_0_vs_ctrl	0.000572658726614956
WP_002551844.1	63.7400591151385	-0.10295165116166	0.184590515276922	-0.557729908317401	0.577028831409791	0.726028263532897	plant_col_0_vs_ctrl	0.000457779908328301
WP_005736842.1	97.3843953242609	0.877846955728773	0.244390380715991	3.59198653055388	0.000328166815387756	0.00398503902819198	plant_col_0_vs_ctrl	0.000745804771318215
WP_005620804.1	54.2369131886942	0.261117701004409	0.257862746100892	1.01262281951439	0.311240355818837	0.504605525700055	plant_col_0_vs_ctrl	0.000458036784235781
WP_005763051.1	45.2612482146678	1.08957862567905	0.287640152827559	3.7879920969596	0.000151869679155029	0.00213614378826938	plant_col_0_vs_ctrl	0.000414816362365294
WP_005620808.1	21.3813049466444	1.39930274802049	0.565811936496478	2.47308806647844	0.0133951129625247	0.0621635624490158	plant_col_0_vs_ctrl	0.000467329732088304
WP_005763045.1	28.46413023228	-0.303660344705457	0.336710979622431	-0.901842716997125	0.367140424341703	0.562494051290718	plant_col_0_vs_ctrl	0.00032159732645852
WP_011105232.1	65.9229033904367	0.426741350633882	0.186764429860474	2.28491769526289	0.022317654247002	0.0895182615318554	plant_col_0_vs_ctrl	0.000419044473858324
WP_011105233.1	122.915251470868	0.373237780993272	0.18574854781314	2.00937119233224	0.0444977829621918	0.144965776087434	plant_col_0_vs_ctrl	0.00076463198511901
WP_011105234.1	99.6506775609955	0.00167607103685502	0.169873938201523	0.00986655784047743	0.99212775355686	0.996504385499764	plant_col_0_vs_ctrl	0.00117110820480388
WP_005763035.1	142.571085978232	0.149035013974889	0.175228243697481	0.85051936166288	0.395036400598829	0.587070297667373	plant_col_0_vs_ctrl	0.00115916015621416
WP_003380723.1	5.38141769081636	0.177670543654164	0.270730766511251	0.656262847195759	0.51165501795846	0.683036298638474	plant_col_0_vs_ctrl	4.8618051602379e-06
WP_003317208.1	1.28784057008875	-0.114779415582522	0.509784277988227	-0.2251529137687	0.821860318331165	0.900462297648251	plant_col_0_vs_ctrl	2.35475771684198e-05
WP_005620823.1	41.4411068333251	-0.0399209217653922	0.256859514958553	-0.155419283462534	0.876490782873143	0.932065524872961	plant_col_0_vs_ctrl	0.000236972358953802
WP_002551829.1	0.0383990810633674	0.689584204259758	4.07602354051108	0.16918062356757	0.865654570246382	NA	plant_col_0_vs_ctrl	3.94390843378949e-06
WP_002551828.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_005620859.1	7.96744868786844	0.105082445681376	0.362657808754513	0.28975646779057	0.772002553416608	0.866828184083921	plant_col_0_vs_ctrl	0.000134022830623052
WP_011105236.1	36.0533251356119	0.436766157924811	0.188107909816595	2.32189150552286	0.0202387783230659	0.0835939562708946	plant_col_0_vs_ctrl	0.000336518940423982
WP_011105237.1	48.3249608400686	0.675862912079907	0.242273017106798	2.78967472379301	0.00527610193182873	0.0321957107833368	plant_col_0_vs_ctrl	0.000503718779419585
WP_003422343.1	0.321760226720647	-1.44223046904505	1.33763592317885	-1.07819358321181	0.28094737496002	0.477130812156594	plant_col_0_vs_ctrl	0
WP_005763027.1	14.3690026959914	-2.63974421680782	0.302129468255695	-8.7371292580232	2.39108845415111e-18	2.41964867735347e-16	plant_col_0_vs_ctrl	0.000286324025730076
WP_005763025.1	4.26669808966995	0.845776616015874	0.710128962989605	1.19101833624022	0.23364638663975	0.425586893264304	plant_col_0_vs_ctrl	0.000112329848249199
WP_011105238.1	24.3078878407205	0.916917892052384	0.391051889703332	2.34474737546466	0.0190399753347832	0.0800954158713802	plant_col_0_vs_ctrl	0.000491402992995874
WP_005736856.1	19.804322743149	0.124013957267196	0.223667250102843	0.554457379031456	0.579265866652237	0.727928786551949	plant_col_0_vs_ctrl	0.000183634821268799
WP_002551819.1	0.823009460784564	0.888886235657417	1.15359705218826	0.770534420117745	0.440982945509522	0.627784630907069	plant_col_0_vs_ctrl	1.26759784619644e-05
WP_011105239.1	8.44345265512215	-0.262790551495491	0.410275350622853	-0.640522398180978	0.521833032297962	0.690784061286873	plant_col_0_vs_ctrl	0.000108265221176865
WP_011105240.1	33.1702693768322	0.0820216406605474	0.241846010878189	0.339148205764119	0.734498085114675	0.84064609615858	plant_col_0_vs_ctrl	0.000378607519209643
WP_003380701.1	0.271580102648456	0.908332968775266	1.96829259915108	0.461482692749557	0.644452335672297	NA	plant_col_0_vs_ctrl	1.03226141386269e-05
WP_011105241.1	179.907853790289	0.390612387560441	0.177107636204991	2.20550844633447	0.027418435757408	0.103830937073012	plant_col_0_vs_ctrl	0.000878605543777238
WP_007244608.1	250.141381728984	0.412854140390126	0.204314767363817	2.02067694722707	0.0433132177190215	0.142153200135491	plant_col_0_vs_ctrl	0.000415135020208976
WP_003380698.1	23.2172418118673	0.403944663807128	0.281530472252322	1.43481684442703	0.151339296604983	0.324744671967959	plant_col_0_vs_ctrl	8.46998963392665e-05
WP_005763007.1	2.2427318646897	-1.8126497554408	0.924463022216011	-1.96075961058533	0.0499070716452934	0.155660498290928	plant_col_0_vs_ctrl	1.11397863056301e-05
WP_005763005.1	8.43664284382051	0.173150433697765	0.245731545885201	0.704632500780571	0.481038967214632	0.65882478962496	plant_col_0_vs_ctrl	1.33171163337916e-05
WP_005763003.1	30.5159530078995	0.227251591286023	0.28111467646382	0.80839461725959	0.418863449645612	0.61009730652571	plant_col_0_vs_ctrl	0.000320282330158891
WP_005763001.1	83.4911657187934	0.705943530733424	0.246918882414739	2.85900990572151	0.00424965514305352	0.0273524623430106	plant_col_0_vs_ctrl	0.000606645932457856
WP_011105242.1	22.0630910110072	-0.640508182126365	0.382501182911549	-1.67452601649726	0.0940272657169732	0.236072590631932	plant_col_0_vs_ctrl	0.000198666983565933
WP_011105244.1	87.9306517782726	0.880379828276588	0.264485610916764	3.32864924191907	0.000872682349561716	0.00815174820372649	plant_col_0_vs_ctrl	0.000614916341693468
WP_003380690.1	8.13013586350869	-5.05622087961024	0.547208039596321	-9.24003397928922	2.46418970490113e-20	2.99234769831827e-18	plant_col_0_vs_ctrl	0.00040537674694997
WP_007244602.1	0.0705386351245948	0.291907524963238	3.17375151869806	0.0919755447909117	0.926717469646386	NA	plant_col_0_vs_ctrl	8.30892586360898e-07
WP_007244601.1	28.5971615988158	1.22977355234101	0.273688453060254	4.49333371061243	7.01167771220001e-06	0.000152044892294909	plant_col_0_vs_ctrl	0.000170175260050222
WP_005762992.1	0.414809753787668	0.820684454958221	1.25452207412962	0.65418096012986	0.512995226725881	0.683805931563258	plant_col_0_vs_ctrl	1.34667198046871e-05
WP_011105246.1	15.9054098554525	-0.911734261608619	0.414707410019815	-2.19850004986662	0.0279134910083951	0.105171462781307	plant_col_0_vs_ctrl	0.000118794952725487
WP_046463655.1	15.1091571023449	-0.252552591451571	0.287554735632405	-0.878276585833807	0.37979363902834	0.576015082006762	plant_col_0_vs_ctrl	0.000237772161464779
WP_003377107.1	1.34312413756162	0.86174514350442	1.2149370875315	0.709291989147611	0.47814329860793	0.65758071040746	plant_col_0_vs_ctrl	1.85048354478052e-05
WP_011105248.1	90.9482693904571	0.510738803593075	0.346353593708591	1.47461672946518	0.14031561461046	0.309987740464466	plant_col_0_vs_ctrl	5.07001020727096e-05
WP_080946587.1	7.85467745671206	-0.00736268129730226	0.361973114465942	-0.0203404092819579	0.983771820501432	0.991665949664283	plant_col_0_vs_ctrl	9.14507939802659e-05
WP_003377111.1	21.2422612942597	0.345237841377488	0.268850605419529	1.2841252145918	0.199098146859319	0.383967469035733	plant_col_0_vs_ctrl	0.000231942552707501
WP_003377112.1	28.9279570946644	0.533557510796907	0.314601052265197	1.69598132922689	0.0898894159909043	0.228518592082948	plant_col_0_vs_ctrl	6.68026578036907e-05
WP_005736885.1	12.6115794801182	-0.612801003864237	0.267248456484018	-2.2930010969058	0.0218479418016856	0.0884651570490187	plant_col_0_vs_ctrl	0.000111322144027067
WP_011105254.1	5.88236049089891	0.882613774450743	0.737763444835026	1.19633709236991	0.231565039450606	0.424128425700633	plant_col_0_vs_ctrl	9.380082158161e-05
WP_011105255.1	68.286442363298	-0.170282103643525	0.224156215864082	-0.759658182964583	0.447458930772077	0.633291719037558	plant_col_0_vs_ctrl	0.000681362504671535
WP_005762981.1	90.1011937055069	0.20551082384644	0.273803779561936	0.750577016048649	0.452907257696985	0.637304353956635	plant_col_0_vs_ctrl	0.000830503218568172
WP_005762979.1	12.2163598121279	-0.108362925473595	0.358800237956829	-0.302014642160391	0.76264090101376	0.860954695504534	plant_col_0_vs_ctrl	0.000116545661426905
WP_011105257.1	1.05647369789539	-0.780995245488129	0.669916070013182	-1.1658105850077	0.24369103661695	0.434328007042832	plant_col_0_vs_ctrl	5.85141801841685e-06
WP_011105258.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_003377120.1	20.8322276912239	-0.00800548372459806	0.225693035903937	-0.0354706723339283	0.971704431740405	0.986049928922088	plant_col_0_vs_ctrl	0.000205334713263683
WP_005736892.1	2.47656217721763	0.684452314185158	0.524302787751025	1.30545236488459	0.191738857416027	0.37494296765322	plant_col_0_vs_ctrl	7.14923102714149e-06
WP_010213170.1	0.142215652700772	0.645178459574774	2.2904925010457	0.281676739513543	0.778191391766083	NA	plant_col_0_vs_ctrl	4.18746101697049e-06
WP_005762975.1	84.168238833784	-0.482115903592611	0.228497113229858	-2.10994308320921	0.0348632586881332	0.122121972500836	plant_col_0_vs_ctrl	3.0683530267744e-05
WP_011105259.1	117.919576668342	-0.561547995570149	0.226625159161306	-2.47787137866036	0.0132168781026248	0.0615470403326598	plant_col_0_vs_ctrl	0.0025705922688497
WP_005762973.1	12.0453452978508	-0.522522418776564	0.309620989852734	-1.6876194957748	0.0914842943511429	0.232087245349034	plant_col_0_vs_ctrl	0.000351026303168713
WP_011105261.1	38.9106479937099	-0.639754720433185	0.235987942306314	-2.71096359492291	0.00670879916330984	0.0382514376940652	plant_col_0_vs_ctrl	0.000399863439900058
WP_046463793.1	19.3707269715494	-1.11983618043395	0.189159147714647	-5.92007414900844	3.21796500772629e-09	1.18414611344918e-07	plant_col_0_vs_ctrl	0
WP_005762970.1	3.12202562749135	-1.8627226493516	0.345988718970776	-5.38376700515757	7.29429120909656e-08	2.31070459780337e-06	plant_col_0_vs_ctrl	0
WP_011105263.1	4.69613223905042	-1.72173037832648	0.438498238653634	-3.92642484406069	8.62178151823754e-05	0.00133089618944658	plant_col_0_vs_ctrl	2.89323732468824e-05
WP_003377131.1	16.0272716036856	-0.78564984485927	0.229955612684825	-3.41652824076129	0.000634250849544155	0.00650866435180101	plant_col_0_vs_ctrl	1.55833441261003e-05
WP_011105266.1	0.456983197179368	0.791406116219416	1.23153706948818	0.642616560903296	0.52047293442908	0.690237677511881	plant_col_0_vs_ctrl	1.82373403870691e-05
WP_005762965.1	7.59729845439144	-0.802394994394965	0.351219737238209	-2.28459539519202	0.0223365631985881	0.0895182615318554	plant_col_0_vs_ctrl	0.000108382010083522
WP_007244579.1	74.5407079289837	-0.40169465756376	0.305875248911158	-1.31326303450082	0.189094330025621	0.372362510423426	plant_col_0_vs_ctrl	0.000443129661489273
WP_011105267.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_007244577.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_011105268.1	3.18566854960329	1.08105758348586	0.807883202791694	1.33813598271408	0.180852112915422	0.363199695342273	plant_col_0_vs_ctrl	0.000102775343015842
WP_005762959.1	98.5269317697117	0.340120970813754	0.224320727623594	1.51622622847618	0.129462158085455	0.296654053907165	plant_col_0_vs_ctrl	0.000630202987047453
WP_003377141.1	6.61673427957646	-1.43117455470483	0.343963036271207	-4.16083824070091	3.17081621440409e-05	0.000558033017829667	plant_col_0_vs_ctrl	0
WP_007244575.1	0	NA	NA	NA	NA	NA	plant_col_0_vs_ctrl	0
WP_005762956.1	5.82261626054582	-0.0542444459149701	0.345241511490738	-0.157120288579276	0.875150048198718	0.931816155672514	plant_col_0_vs_ctrl	6.58654569604028e-05
WP_005762954.1	19.8354516950089	-0.124311572887426	0.275642168681073	-0.450988952387974	0.65199751133986	0.784939502250862	plant_col_0_vs_ctrl	0.000236902693257803
WP_007244571.1	41.466973200558	-0.297455187122562	0.252777394579938	-1.17674757909768	0.23929627120832	0.43049694617872	plant_col_0_vs_ctrl	0.00049090119697269
WP_005762952.1	54.3962782389301	0.188116567619979	0.265913398063946	0.707435462032421	0.479295905906204	0.657845536914916	plant_col_0_vs_ctrl	0.000423467007465355
WP_005620970.1	37.2353069040583	-0.0367928263917607	0.250699350504166	-0.146760756730198	0.883320860797473	0.934631976731105	plant_col_0_vs_ctrl	0.000224838699049013
WP_005762949.1	11.0534455560089	-0.70881269469925	0.325101143637807	-2.18028360887261	0.029236445309376	0.108904264071633	plant_col_0_vs_ctrl	8.42617739339561e-05
WP_007244569.1	11.3256522166805	-0.123072348674094	0.33601263972705	-0.366272973463342	0.714161394526188	0.826071255919084	plant_col_0_vs_ctrl	0.000177257785559534
WP_005762944.1	107.505690291484	0.575579901966799	0.277049077538006	2.07753769505997	0.0377519598893994	0.129136516316509	plant_col_0_vs_ctrl	0.000648630458924013
WP_005762940.1	87.0108934928844	0.609817513371598	0.219570032808961	2.77732578335121	0.00548082132672614	0.0331671629456201	plant_col_0_vs_ctrl	0.000603633115648295
WP_011105271.1	81.0876703442237	0.212038176455214	0.199057963255139	1.06520820864342	0.286781719790404	0.481449679814028	plant_col_0_vs_ctrl	0.000872967939661072
WP_086005074.1	52.3405224531302	0.365628197568859	0.157354007507752	2.32360270551639	0.0201467973004838	0.0834031620064346	plant_col_0_vs_ctrl	0
WP_011105272.1	28.2865349896313	0.1588642910304	0.247558518486474	0.641724195158647	0.521052276620294	0.690415381861476	plant_col_0_vs_ctrl	0.000154892850483188
WP_005771787.1	23.8053039399086	-0.0251065545898547	0.223347017043426	-0.112410521180021	0.91049791350723	0.951232355575953	plant_col_0_vs_ctrl	0.000247986681314
