WP_005738107.1,DAKCFMEO_00610,94.5,493,493,493,1.8e-284,972.2,1,1
WP_005738213.1,DAKCFMEO_01407,97.7,309,309,309,2.7e-169,589.0,1,1
WP_005738376.1,DAKCFMEO_02632,85.6,229,229,229,4.2e-106,378.6,1,1
WP_005738493.1,DAKCFMEO_01381,98.4,506,506,506,8.4e-301,1026.5,1,1
WP_005738602.1,DAKCFMEO_01933,86.5,156,157,166,1.9e-78,286.2,0.993631,0.939759
WP_005738807.1,DAKCFMEO_00773,95.4,635,635,635,0.0e+00,1230.3,1,1
WP_005738829.1,DAKCFMEO_00811,98.0,640,640,640,0.0e+00,1284.6,1,1
WP_005739010.1,DAKCFMEO_02254,89.0,155,155,155,1.1e-78,287.0,1,1
WP_005739017.1,DAKCFMEO_02244,91.5,448,448,448,2.4e-230,792.3,1,1
WP_005739040.1,DAKCFMEO_00403,96.9,97,97,97,7.8e-46,177.2,1,1
WP_005739059.1,DAKCFMEO_00431,97.4,421,421,421,6.2e-233,800.8,1,1
WP_005739097.1,DAKCFMEO_01687,87.6,251,251,251,2.9e-121,429.1,1,1
WP_005739136.1,DAKCFMEO_00149,92.9,212,212,212,6.6e-114,404.4,1,1
WP_005739198.1,DAKCFMEO_00233,98.7,223,223,223,3.5e-118,418.7,1,1
WP_005739341.1,DAKCFMEO_03977,96.9,225,226,226,7.7e-121,427.6,0.995575,0.995575
WP_005739372.1,DAKCFMEO_03950,98.6,276,276,276,7.1e-161,560.8,1,1
WP_005739483.1,DAKCFMEO_00284,96.1,207,207,207,6.8e-116,411.0,1,1
WP_005739535.1,DAKCFMEO_00366,91.6,226,226,226,1.7e-120,426.4,1,1
WP_005739559.1,DAKCFMEO_05067,96.1,285,285,285,9.3e-164,570.5,1,1
WP_005739631.1,DAKCFMEO_02180,99.0,397,402,446,2.4e-234,805.4,0.987562,0.890135
WP_005739655.1,DAKCFMEO_01571,98.3,474,474,474,2.4e-265,908.7,1,1
WP_005739694.1,DAKCFMEO_01220,94.2,433,434,433,6.4e-233,800.8,0.997696,1
WP_005739770.1,DAKCFMEO_04125,91.8,319,320,320,1.1e-168,587.0,0.996875,0.996875
WP_005739807.1,DAKCFMEO_02832,96.1,129,129,129,1.0e-64,240.4,1,1
WP_005739815.1,DAKCFMEO_02842,97.3,224,224,224,3.9e-125,441.8,1,1
WP_005739842.1,DAKCFMEO_02039,95.5,133,133,133,1.8e-61,229.6,1,1
WP_005739846.1,DAKCFMEO_02036,97.2,355,355,355,4.5e-192,664.8,1,1
WP_005739890.1,DAKCFMEO_01910,98.9,445,445,445,1.2e-245,843.2,1,1
WP_005739893.1,DAKCFMEO_01907,91.1,101,101,101,1.5e-47,183.0,1,1
WP_005740056.1,DAKCFMEO_04331,88.2,161,162,161,5.1e-74,271.6,0.993827,1
WP_005740060.1,DAKCFMEO_04335,94.6,167,167,167,4.9e-88,318.2,1,1
WP_005740065.1,DAKCFMEO_04339,97.5,364,364,364,2.6e-203,702.2,1,1
WP_005740131.1,DAKCFMEO_00089,94.2,52,51,52,5.0e-20,90.5,1.01961,1
WP_005740134.1,DAKCFMEO_00088,96.2,156,156,156,8.3e-82,297.4,1,1
WP_005740210.1,DAKCFMEO_04478,82.9,146,146,146,1.7e-65,243.0,1,1
WP_005740380.1,DAKCFMEO_02675,46.2,91,91,93,1.2e-19,90.1,1,0.978495
WP_005740539.1,DAKCFMEO_00047,97.1,278,278,278,2.2e-157,549.3,1,1
WP_005740596.1,DAKCFMEO_04512,96.1,330,330,329,9.7e-181,627.1,1,1.00304
WP_005740602.1,DAKCFMEO_04508,96.9,229,229,230,3.9e-120,425.2,1,0.995652
WP_005740605.1,DAKCFMEO_04505,81.8,88,88,88,4.3e-35,141.4,1,1
WP_005760598.1,DAKCFMEO_04745,78.0,168,170,170,2.6e-73,269.2,0.988235,0.988235
WP_005760695.1,DAKCFMEO_01549,96.6,118,118,118,7.2e-70,257.3,1,1
WP_005760706.1,DAKCFMEO_01554,30.4,135,139,135,2.0e-18,86.7,0.971223,1
WP_005760710.1,DAKCFMEO_04275,89.1,202,274,276,3.1e-100,359.4,0.737226,0.731884
WP_005762368.1,DAKCFMEO_03819,65.6,256,257,255,7.5e-88,318.2,0.996109,1.00392
WP_005762396.1,DAKCFMEO_03807,74.0,173,173,176,3.0e-64,239.2,1,0.982955
WP_005762406.1,DAKCFMEO_03803,87.9,306,306,306,4.7e-145,508.4,1,1
WP_005762408.1,DAKCFMEO_03802,90.4,324,324,324,1.6e-159,556.6,1,1
WP_005762416.1,DAKCFMEO_03800,88.6,316,316,316,8.2e-153,534.3,1,1
WP_005762418.1,DAKCFMEO_03792,72.2,349,363,363,6.8e-143,501.5,0.961433,0.961433
WP_005762447.1,DAKCFMEO_03778,91.3,206,206,207,2.3e-108,386.0,1,0.995169
WP_005762461.1,DAKCFMEO_03771,79.1,359,359,359,3.9e-175,608.6,1,1
WP_005762465.1,DAKCFMEO_03770,88.6,88,88,90,2.0e-40,159.1,1,0.977778
WP_005762472.1,DAKCFMEO_03767,87.6,395,411,401,9.8e-207,713.8,0.961071,0.985037
WP_005762474.1,DAKCFMEO_03766,93.3,253,254,260,5.4e-139,488.0,0.996063,0.973077
WP_005762476.1,DAKCFMEO_03765,93.0,128,128,128,7.8e-70,257.3,1,1
WP_005762478.1,DAKCFMEO_03764,93.9,263,263,263,2.8e-138,485.7,1,1
WP_005762486.1,DAKCFMEO_03759,88.4,147,147,147,1.2e-69,256.9,1,1
WP_005762487.1,DAKCFMEO_03758,92.9,141,141,141,5.0e-78,284.6,1,1
WP_005762491.1,DAKCFMEO_03754,75.5,233,233,233,2.3e-99,356.3,1,1
WP_005762514.1,DAKCFMEO_03740,89.5,248,248,248,6.9e-123,434.5,1,1
WP_005762525.1,DAKCFMEO_03735,84.9,438,433,438,1.8e-190,659.8,1.01155,1
WP_005762534.1,DAKCFMEO_03730,83.4,223,223,223,1.9e-111,396.4,1,1
WP_005762543.1,DAKCFMEO_03726,92.2,309,309,311,1.4e-160,560.1,1,0.993569
WP_005762545.1,DAKCFMEO_03725,92.1,126,130,130,1.1e-58,220.3,0.969231,0.969231
WP_005762555.1,DAKCFMEO_03722,92.9,535,535,535,6.8e-293,1000.3,1,1
WP_005762564.1,DAKCFMEO_03716,85.2,770,770,767,0.0e+00,1371.7,1,1.00391
WP_005762569.1,DAKCFMEO_03712,76.3,359,366,366,4.9e-157,548.5,0.980874,0.980874
WP_005762572.1,DAKCFMEO_03709,94.5,164,164,164,1.0e-90,327.0,1,1
WP_005762574.1,DAKCFMEO_01193,89.7,341,340,341,7.0e-158,551.2,1.00294,1
WP_005762577.1,DAKCFMEO_01192,74.6,236,236,236,8.4e-102,364.4,1,1
WP_005762579.1,DAKCFMEO_01190,87.0,355,355,355,3.6e-189,655.2,1,1
WP_005762581.1,DAKCFMEO_01189,93.7,255,255,255,5.4e-131,461.5,1,1
WP_005762586.1,DAKCFMEO_01186,87.4,278,278,278,2.3e-151,529.3,1,1
WP_005762602.1,DAKCFMEO_01177,79.7,118,119,121,2.3e-47,182.6,0.991597,0.975207
WP_005762604.1,DAKCFMEO_01176,76.0,437,440,443,3.9e-193,668.7,0.993182,0.986456
WP_005762606.1,DAKCFMEO_01172,70.7,256,261,259,5.1e-108,385.2,0.980843,0.988417
WP_005762608.1,DAKCFMEO_01171,94.7,301,301,316,7.8e-169,587.4,1,0.952532
WP_005762615.1,DAKCFMEO_01166,91.9,493,493,493,2.7e-272,931.8,1,1
WP_005762617.1,DAKCFMEO_01165,83.2,493,493,493,3.5e-243,835.1,1,1
WP_005762619.1,DAKCFMEO_01164,85.5,311,312,312,7.1e-157,547.7,0.996795,0.996795
WP_005762621.1,DAKCFMEO_01163,71.5,186,184,184,3.5e-63,235.7,1.01087,1.01087
WP_005762626.1,DAKCFMEO_01161,87.8,353,358,354,2.5e-182,632.5,0.986034,0.997175
WP_005762628.1,DAKCFMEO_01159,78.2,119,128,120,5.3e-50,191.4,0.929688,0.991667
WP_005762629.1,DAKCFMEO_04398,90.9,353,353,353,3.9e-188,651.7,1,1
WP_005762644.1,DAKCFMEO_01125,94.7,169,169,169,4.2e-87,315.1,1,1
WP_005762646.1,DAKCFMEO_01124,84.5,206,221,222,2.7e-94,339.3,0.932127,0.927928
WP_005762667.1,DAKCFMEO_01114,96.4,196,196,196,7.7e-109,387.5,1,1
WP_005762680.1,DAKCFMEO_01109,92.5,187,187,187,7.6e-106,377.5,1,1
WP_005762682.1,DAKCFMEO_01107,90.4,94,96,96,1.2e-46,179.9,0.979167,0.979167
WP_005762684.1,DAKCFMEO_01105,90.3,341,341,341,6.5e-180,624.4,1,1
WP_005762690.1,DAKCFMEO_01102,91.4,384,384,384,1.3e-197,683.3,1,1
WP_005762697.1,DAKCFMEO_01099,91.9,283,292,292,1.6e-150,526.6,0.969178,0.969178
WP_005762699.1,DAKCFMEO_01098,83.6,463,463,463,7.4e-227,780.8,1,1
WP_005762701.1,DAKCFMEO_01096,85.3,191,194,194,9.9e-101,360.5,0.984536,0.984536
WP_005762703.1,DAKCFMEO_01095,64.7,207,207,207,2.8e-77,282.7,1,1
WP_005762709.1,DAKCFMEO_01092,88.4,327,327,327,1.9e-168,586.3,1,1
WP_005762712.1,DAKCFMEO_01091,88.7,222,225,226,4.7e-110,391.7,0.986667,0.982301
WP_005762766.1,DAKCFMEO_01951,33.2,208,262,215,1.5e-19,91.3,0.793893,0.967442
WP_005762770.1,DAKCFMEO_02336,37.1,267,290,284,1.3e-40,161.4,0.92069,0.940141
WP_005762776.1,DAKCFMEO_01041,80.7,280,280,280,4.3e-137,481.9,1,1
WP_005762782.1,DAKCFMEO_01036,89.7,146,146,146,1.4e-67,250.0,1,1
WP_005762784.1,DAKCFMEO_01035,87.5,144,177,182,4.4e-63,235.3,0.813559,0.791209
WP_005762795.1,DAKCFMEO_01792,44.1,152,165,195,2.3e-34,139.8,0.921212,0.779487
WP_005762801.1,DAKCFMEO_01108,75.6,131,167,131,4.6e-54,205.3,0.784431,1
WP_005762812.1,DAKCFMEO_01623,78.3,152,152,152,2.1e-69,256.1,1,1
WP_005762818.1,DAKCFMEO_00899,35.0,841,832,800,3.6e-115,410.6,1.01082,1.05125
WP_005762824.1,DAKCFMEO_02588,33.1,489,593,592,1.2e-56,215.7,0.824621,0.826014
WP_005762826.1,DAKCFMEO_04937,35.2,492,581,600,1.5e-64,241.9,0.846816,0.82
WP_005762856.1,DAKCFMEO_00885,78.4,111,111,111,9.9e-45,173.7,1,1
WP_005762859.1,DAKCFMEO_00883,93.9,345,345,345,5.7e-200,691.0,1,1
WP_005762863.1,DAKCFMEO_00880,98.4,446,446,445,1.5e-253,869.4,1,1.00225
WP_005762866.1,DAKCFMEO_00879,93.0,227,227,227,5.7e-47,182.2,1,1
WP_005762867.1,DAKCFMEO_00878,93.4,301,306,301,6.5e-163,567.8,0.98366,1
WP_005762869.1,DAKCFMEO_00876,97.0,201,201,205,8.4e-111,394.0,1,0.980488
WP_005762877.1,DAKCFMEO_01380,95.0,302,302,302,3.3e-159,555.4,1,1
WP_005762883.1,DAKCFMEO_01383,94.7,302,302,302,5.8e-156,544.7,1,1
WP_005762885.1,DAKCFMEO_01384,93.7,333,333,333,8.6e-177,614.0,1,1
WP_005762887.1,DAKCFMEO_01385,91.6,335,337,336,1.9e-179,622.9,0.994065,0.997024
WP_005762889.1,DAKCFMEO_01386,90.0,472,475,475,5.2e-260,891.0,0.993684,0.993684
WP_005762891.1,DAKCFMEO_01388,88.3,503,507,507,2.6e-265,908.7,0.99211,0.99211
WP_005762940.1,DAKCFMEO_04987,96.0,495,495,495,2.6e-262,898.7,1,1
WP_005762942.1,DAKCFMEO_04986,78.0,223,223,223,5.5e-103,368.2,1,1
WP_005762944.1,DAKCFMEO_04985,88.2,709,712,709,0.0e+00,1255.7,0.995787,1
WP_005762949.1,DAKCFMEO_04983,76.5,98,98,98,3.2e-39,155.2,1,1
WP_005762952.1,DAKCFMEO_04981,77.9,249,251,251,3.4e-109,389.0,0.992032,0.992032
WP_005762954.1,DAKCFMEO_04979,94.9,391,392,401,3.5e-222,765.0,0.997449,0.975062
WP_005762956.1,DAKCFMEO_04978,98.7,459,459,459,6.8e-257,880.6,1,1
WP_005762959.1,DAKCFMEO_04955,91.6,985,985,985,0.0e+00,1776.9,1,1
WP_005762965.1,DAKCFMEO_04949,81.4,253,253,259,2.7e-122,432.6,1,0.976834
WP_005762970.1,DAKCFMEO_04943,87.2,298,298,298,1.8e-154,539.7,1,1
WP_005762973.1,DAKCFMEO_04940,90.2,256,257,256,4.0e-142,498.4,0.996109,1
WP_005762975.1,DAKCFMEO_04938,84.0,212,212,212,1.7e-101,363.2,1,1
WP_005762979.1,DAKCFMEO_04932,86.4,110,110,110,9.4e-48,183.7,1,1
WP_005762981.1,DAKCFMEO_04929,93.7,479,479,479,9.9e-251,860.1,1,1
WP_005762992.1,DAKCFMEO_04911,98.8,750,751,751,0.0e+00,1463.0,0.998668,0.998668
WP_005763001.1,DAKCFMEO_04903,97.2,283,283,283,1.6e-152,533.1,1,1
WP_005763003.1,DAKCFMEO_04902,87.4,341,341,340,8.5e-164,570.9,1,1.00294
WP_005763005.1,DAKCFMEO_04901,95.9,343,343,343,1.4e-190,659.8,1,1
WP_005763007.1,DAKCFMEO_04900,93.2,177,178,177,5.2e-96,344.7,0.994382,1
WP_005763015.1,DAKCFMEO_04895,95.1,471,471,472,2.5e-246,845.5,1,0.997881
WP_005763025.1,DAKCFMEO_04889,95.8,289,289,289,1.1e-122,434.1,1,1
WP_005763027.1,DAKCFMEO_04888,98.0,395,395,395,1.1e-223,770.0,1,1
WP_005763035.1,DAKCFMEO_04876,97.7,771,771,771,0.0e+00,1553.9,1,1
WP_005763045.1,DAKCFMEO_04871,86.5,148,148,148,9.7e-72,263.8,1,1
WP_005763051.1,DAKCFMEO_04869,94.3,406,407,407,1.6e-230,792.7,0.997543,0.997543
WP_005763054.1,DAKCFMEO_04865,94.7,432,437,433,1.8e-227,782.7,0.988558,0.997691
WP_005763057.1,DAKCFMEO_04862,96.1,254,254,254,2.8e-143,502.3,1,1
WP_005763059.1,DAKCFMEO_04861,82.5,401,404,443,2.5e-202,699.1,0.992574,0.905192
WP_005763065.1,DAKCFMEO_04857,91.1,224,224,224,1.4e-111,396.7,1,1
WP_005763069.1,DAKCFMEO_04855,96.7,210,210,210,9.4e-113,400.6,1,1
WP_005763077.1,DAKCFMEO_04851,92.0,112,112,112,1.1e-56,213.4,1,1
WP_005763080.1,DAKCFMEO_04849,88.3,77,77,75,3.0e-32,131.7,1,1.02667
WP_005763092.1,DAKCFMEO_04844,92.6,312,314,313,1.4e-165,576.6,0.993631,0.996805
WP_005763096.1,DAKCFMEO_04841,98.4,566,566,566,0.0e+00,1140.2,1,1
WP_005763098.1,DAKCFMEO_04840,96.1,102,102,102,6.9e-53,200.7,1,1
WP_005763104.1,DAKCFMEO_04837,98.0,100,100,100,1.7e-51,196.1,1,1
WP_005763106.1,DAKCFMEO_04836,89.7,281,281,281,5.0e-154,538.1,1,1
WP_005763108.1,DAKCFMEO_04835,99.1,232,232,232,9.3e-130,457.2,1,1
WP_005763115.1,DAKCFMEO_04832,94.5,529,529,529,3.4e-268,918.3,1,1
WP_005763119.1,DAKCFMEO_04828,77.2,457,457,457,8.4e-199,687.6,1,1
WP_005763123.1,DAKCFMEO_04826,83.0,153,153,153,3.7e-74,271.9,1,1
WP_005763127.1,DAKCFMEO_03616,86.5,237,246,238,2.9e-121,429.1,0.963415,0.995798
WP_005763130.1,DAKCFMEO_03618,92.5,400,400,400,1.8e-221,762.7,1,1
WP_005763134.1,DAKCFMEO_03620,98.1,208,208,208,7.9e-112,397.5,1,1
WP_005763136.1,DAKCFMEO_03621,97.1,243,243,244,7.7e-135,474.2,1,0.995902
WP_005763150.1,DAKCFMEO_03626,94.9,197,198,198,5.6e-99,354.8,0.994949,0.994949
WP_005763161.1,DAKCFMEO_03631,94.4,337,337,337,2.1e-183,636.0,1,1
WP_005763178.1,DAKCFMEO_03640,80.5,293,294,294,2.7e-126,446.0,0.996599,0.996599
WP_005763182.1,DAKCFMEO_03642,93.8,418,418,418,2.1e-225,775.8,1,1
WP_005763186.1,DAKCFMEO_03644,85.0,419,419,416,5.9e-199,688.0,1,1.00721
WP_005763190.1,DAKCFMEO_03646,53.2,62,68,63,7.5e-11,60.5,0.911765,0.984127
WP_005763193.1,DAKCFMEO_03647,94.1,135,135,135,4.8e-70,258.1,1,1
WP_005763203.1,DAKCFMEO_03655,98.0,637,637,637,0.0e+00,1249.6,1,1
WP_005763213.1,DAKCFMEO_03660,74.4,254,260,258,5.6e-99,355.1,0.976923,0.984496
WP_005763215.1,DAKCFMEO_03661,62.6,155,156,156,3.2e-49,189.1,0.99359,0.99359
WP_005763217.1,DAKCFMEO_03662,76.2,151,151,151,9.0e-57,214.2,1,1
WP_005763225.1,DAKCFMEO_03600,92.8,223,223,223,5.3e-122,431.4,1,1
WP_005763231.1,DAKCFMEO_03603,90.6,128,128,128,8.7e-61,227.3,1,1
WP_005763243.1,DAKCFMEO_03611,85.7,91,91,103,1.9e-41,162.5,1,0.883495
WP_005763246.1,DAKCFMEO_03613,97.0,335,335,335,6.6e-193,667.5,1,1
WP_005763248.1,DAKCFMEO_03614,95.5,442,445,442,5.2e-246,844.3,0.993258,1
WP_005763254.1,DAKCFMEO_04822,79.6,201,201,201,6.7e-76,278.1,1,1
WP_005763270.1,DAKCFMEO_04815,94.7,340,340,340,5.5e-187,647.9,1,1
WP_005763279.1,DAKCFMEO_04808,95.1,205,205,209,8.9e-108,384.0,1,0.980861
WP_005763284.1,DAKCFMEO_04806,79.2,663,668,664,2.5e-313,1068.5,0.992515,0.998494
WP_005763294.1,DAKCFMEO_04800,91.9,297,297,297,1.7e-147,516.5,1,1
WP_005763322.1,DAKCFMEO_02052,77.0,443,446,446,7.4e-208,717.6,0.993274,0.993274
WP_005763415.1,DAKCFMEO_05165,91.6,332,332,328,3.5e-170,592.0,1,1.0122
WP_005763424.1,DAKCFMEO_05160,96.3,273,273,273,3.5e-144,505.4,1,1
WP_005763440.1,DAKCFMEO_01980,88.9,360,360,360,3.4e-187,648.7,1,1
WP_005763446.1,DAKCFMEO_01983,94.6,594,594,594,0.0e+00,1109.7,1,1
WP_005763448.1,DAKCFMEO_01984,60.0,115,115,115,6.2e-34,137.9,1,1
WP_005763452.1,DAKCFMEO_01986,93.6,455,455,455,2.6e-245,842.0,1,1
WP_005763453.1,DAKCFMEO_01987,96.9,382,382,382,5.9e-222,764.2,1,1
WP_005763455.1,DAKCFMEO_01988,97.0,432,432,432,4.0e-243,834.7,1,1
WP_005763456.1,DAKCFMEO_01989,88.8,529,529,529,7.7e-281,960.3,1,1
WP_005763459.1,DAKCFMEO_01990,96.1,127,127,127,5.2e-66,244.6,1,1
WP_005763462.1,DAKCFMEO_01991,95.7,773,773,773,0.0e+00,1433.3,1,1
WP_005763465.1,DAKCFMEO_01993,97.2,436,436,436,3.5e-247,848.2,1,1
WP_005763472.1,DAKCFMEO_01814,87.5,281,279,281,1.1e-129,457.2,1.00717,1
WP_005763490.1,DAKCFMEO_02185,92.6,215,214,215,9.6e-113,400.6,1.00467,1
WP_005763493.1,DAKCFMEO_02188,94.9,921,921,921,0.0e+00,1688.3,1,1
WP_005763495.1,DAKCFMEO_02190,90.2,316,316,316,3.7e-169,588.6,1,1
WP_005763515.1,DAKCFMEO_05114,94.9,468,468,468,1.6e-269,922.5,1,1
WP_005763521.1,DAKCFMEO_02141,90.2,438,438,435,7.7e-234,803.9,1,1.0069
WP_005763524.1,DAKCFMEO_02143,95.2,417,419,418,7.4e-218,750.7,0.995227,0.997608
WP_005763528.1,DAKCFMEO_02146,83.9,441,441,441,7.2e-224,770.8,1,1
WP_005763543.1,DAKCFMEO_02148,80.9,425,422,425,2.1e-172,599.7,1.00711,1
WP_005763550.1,DAKCFMEO_02153,81.3,107,136,135,4.0e-40,158.7,0.786765,0.792593
WP_005763555.1,DAKCFMEO_02158,92.7,331,331,331,1.0e-177,617.1,1,1
WP_005763560.1,DAKCFMEO_02161,96.1,387,387,387,1.0e-205,710.3,1,1
WP_005763563.1,DAKCFMEO_02165,97.2,354,354,354,9.0e-201,693.7,1,1
WP_005763565.1,DAKCFMEO_02166,86.2,138,139,139,8.8e-67,247.3,0.992806,0.992806
WP_005763567.1,DAKCFMEO_02167,87.5,136,136,136,4.4e-63,235.0,1,1
WP_005763583.1,DAKCFMEO_02177,97.3,366,366,366,1.8e-215,742.7,1,1
WP_005763587.1,DAKCFMEO_04962,72.0,75,76,76,2.9e-27,115.2,0.986842,0.986842
WP_005763589.1,DAKCFMEO_04961,97.1,278,278,278,5.0e-162,564.7,1,1
WP_005763591.1,DAKCFMEO_04960,92.6,215,215,215,5.3e-119,421.4,1,1
WP_005763597.1,DAKCFMEO_04977,90.9,464,470,470,1.1e-238,820.1,0.987234,0.987234
WP_005763601.1,DAKCFMEO_04975,88.3,480,480,480,1.3e-250,859.8,1,1
WP_005763607.1,DAKCFMEO_05047,95.7,398,398,398,1.6e-225,776.2,1,1
WP_005763611.1,DAKCFMEO_05044,96.3,270,270,270,2.5e-150,525.8,1,1
WP_005763613.1,DAKCFMEO_05043,83.9,112,112,112,1.8e-49,189.5,1,1
WP_005763614.1,DAKCFMEO_05042,98.8,83,83,84,4.6e-47,181.0,1,0.988095
WP_005763618.1,DAKCFMEO_05040,81.5,475,475,475,4.9e-226,778.1,1,1
WP_005763620.1,DAKCFMEO_05039,81.3,219,220,220,1.5e-100,360.1,0.995455,0.995455
WP_005763630.1,DAKCFMEO_05036,92.8,194,194,194,1.8e-105,376.3,1,1
WP_005763632.1,DAKCFMEO_05035,84.7,497,497,487,3.9e-234,805.1,1,1.02053
WP_005763634.1,DAKCFMEO_05034,93.8,450,450,450,3.4e-245,841.6,1,1
WP_005763636.1,DAKCFMEO_05031,83.8,513,513,507,6.9e-202,698.0,1,1.01183
WP_005763638.1,DAKCFMEO_05030,98.7,223,223,223,5.3e-122,431.4,1,1
WP_005763640.1,DAKCFMEO_05029,91.6,344,344,344,6.6e-172,597.8,1,1
WP_005763645.1,DAKCFMEO_05022,94.7,244,244,244,2.0e-138,486.1,1,1
WP_005763647.1,DAKCFMEO_05052,93.5,352,352,352,1.8e-196,679.5,1,1
WP_005763651.1,DAKCFMEO_05054,86.9,459,459,459,5.6e-227,781.2,1,1
WP_005763655.1,DAKCFMEO_04973,98.4,490,490,490,1.3e-277,949.5,1,1
WP_005763658.1,DAKCFMEO_04974,97.7,563,568,566,0.0e+00,1144.4,0.991197,0.9947
WP_005763669.1,DAKCFMEO_02945,74.1,58,60,59,2.7e-20,91.7,0.966667,0.983051
WP_005763674.1,DAKCFMEO_02951,90.8,295,299,297,2.2e-160,559.3,0.986622,0.993266
WP_005763676.1,DAKCFMEO_02953,77.0,187,187,188,2.8e-68,252.7,1,0.994681
WP_005763678.1,DAKCFMEO_02952,42.5,280,332,356,3.7e-47,183.3,0.843373,0.786517
WP_005763680.1,DAKCFMEO_02959,95.1,285,285,285,6.0e-163,567.8,1,1
WP_005763685.1,DAKCFMEO_02961,96.4,1006,1006,1006,0.0e+00,1988.0,1,1
WP_005763688.1,DAKCFMEO_02963,99.8,416,416,416,8.6e-251,860.1,1,1
WP_005763690.1,DAKCFMEO_02964,96.2,417,417,417,1.1e-234,806.6,1,1
WP_005763692.1,DAKCFMEO_04970,96.7,392,392,392,3.1e-218,751.9,1,1
WP_005763694.1,DAKCFMEO_04968,93.0,315,315,315,5.1e-171,594.7,1,1
WP_005763696.1,DAKCFMEO_04967,98.1,367,367,367,1.8e-207,716.1,1,1
WP_005763699.1,DAKCFMEO_04965,88.3,77,77,77,1.3e-27,116.3,1,1
WP_005763703.1,DAKCFMEO_02939,94.4,644,644,655,0.0e+00,1212.6,1,0.983206
WP_005763705.1,DAKCFMEO_02938,86.4,147,148,147,1.4e-65,243.4,0.993243,1
WP_005763731.1,DAKCFMEO_02937,92.1,723,725,725,0.0e+00,1357.0,0.997241,0.997241
WP_005763732.1,DAKCFMEO_02936,84.3,172,172,175,1.5e-76,280.0,1,0.982857
WP_005763735.1,DAKCFMEO_02935,87.1,294,295,295,9.7e-148,517.3,0.99661,0.99661
WP_005763737.1,DAKCFMEO_02933,96.6,324,324,324,4.1e-192,664.8,1,1
WP_005763739.1,DAKCFMEO_02932,82.3,339,339,339,6.5e-156,544.7,1,1
WP_005763742.1,DAKCFMEO_02931,95.5,333,333,333,1.9e-184,639.4,1,1
WP_005763744.1,DAKCFMEO_02930,89.3,289,289,289,3.4e-137,482.3,1,1
WP_005763753.1,DAKCFMEO_02927,89.2,277,277,277,2.6e-155,542.3,1,1
WP_005763757.1,DAKCFMEO_02925,80.6,253,254,254,5.5e-107,381.7,0.996063,0.996063
WP_005763760.1,DAKCFMEO_02924,78.9,242,244,246,7.1e-96,344.7,0.991803,0.98374
WP_005763762.1,DAKCFMEO_02923,94.3,352,352,352,7.6e-192,664.1,1,1
WP_005763768.1,DAKCFMEO_02921,92.1,240,243,247,1.8e-128,453.0,0.987654,0.97166
WP_005763772.1,DAKCFMEO_02919,85.8,226,226,227,5.4e-106,378.3,1,0.995595
WP_005763797.1,DAKCFMEO_02913,84.6,610,610,610,0.0e+00,1091.3,1,1
WP_005763799.1,DAKCFMEO_02912,94.5,383,389,386,3.2e-223,768.5,0.984576,0.992228
WP_005763801.1,DAKCFMEO_02909,98.0,303,303,303,4.7e-182,631.3,1,1
WP_005763805.1,DAKCFMEO_02907,79.7,261,268,263,5.2e-124,438.3,0.973881,0.992395
WP_005763807.1,DAKCFMEO_02906,96.4,559,559,559,0.0e+00,1134.8,1,1
WP_005763809.1,DAKCFMEO_02904,92.2,358,358,355,1.4e-185,643.3,1,1.00845
WP_005763843.1,DAKCFMEO_03044,58.8,279,281,300,2.7e-91,329.7,0.992883,0.93
WP_005763855.1,DAKCFMEO_01464,36.3,333,330,309,2.8e-47,183.7,1.00909,1.07767
WP_005763862.1,DAKCFMEO_01465,65.5,446,449,451,2.9e-164,572.8,0.993318,0.988914
WP_005763879.1,DAKCFMEO_01471,49.0,255,264,265,4.0e-68,252.7,0.965909,0.962264
WP_005763897.1,DAKCFMEO_01485,61.3,248,268,263,3.8e-74,272.7,0.925373,0.942966
WP_005763898.1,DAKCFMEO_01486,33.9,124,124,119,1.6e-11,63.5,1,1.04202
WP_005763906.1,DAKCFMEO_01489,59.5,274,302,312,2.3e-88,320.1,0.907285,0.878205
WP_005763910.1,DAKCFMEO_04361,53.0,349,495,533,1.8e-98,354.4,0.705051,0.654784
WP_005763915.1,DAKCFMEO_01477,58.9,124,129,132,6.5e-40,157.9,0.96124,0.939394
WP_005763930.1,DAKCFMEO_03315,80.1,301,314,315,3.8e-142,498.8,0.958599,0.955556
WP_005763938.1,DAKCFMEO_04795,75.0,52,53,53,1.6e-13,68.9,0.981132,0.981132
WP_005763940.1,DAKCFMEO_04479,85.6,208,208,208,4.9e-106,378.3,1,1
WP_005763950.1,DAKCFMEO_01766,87.8,370,370,369,5.8e-174,604.7,1,1.00271
WP_005763952.1,DAKCFMEO_01767,92.8,306,306,306,1.0e-160,560.5,1,1
WP_005763959.1,DAKCFMEO_01770,86.3,504,511,511,1.2e-251,863.2,0.986301,0.986301
WP_005763961.1,DAKCFMEO_01771,80.8,224,225,225,6.1e-102,364.8,0.995556,0.995556
WP_005763967.1,DAKCFMEO_01773,87.7,228,228,228,2.1e-113,402.9,1,1
WP_005763992.1,DAKCFMEO_03019,74.8,393,395,395,1.7e-155,543.5,0.994937,0.994937
WP_005764019.1,DAKCFMEO_03012,82.3,294,294,299,3.9e-141,495.4,1,0.983278
