DAKCFMEO_02910	WP_005614033.1	250	251	251	1	250	1	250	0.0	97.600	6	98.80	508	0.996
DAKCFMEO_02870	WP_005614111.1	616	616	616	1	616	1	616	0.0	98.377	10	99.19	1229	1.000
DAKCFMEO_02867	WP_005614128.1	341	341	341	1	341	1	341	0.0	96.188	13	98.24	674	1.000
DAKCFMEO_02866	WP_005614129.1	189	189	189	1	189	1	189	4.06e-113	92.593	14	96.30	317	1.000
DAKCFMEO_02826	WP_005614160.1	97	98	98	1	97	1	97	7.38e-58	92.784	7	98.97	170	0.990
DAKCFMEO_02809	WP_005614181.1	214	214	214	1	214	1	214	2.07e-133	81.776	39	91.12	370	1.000
DAKCFMEO_02804	WP_005614190.1	258	258	258	1	258	1	258	4.61e-178	91.473	22	94.96	487	1.000
DAKCFMEO_02799	WP_005614195.1	364	364	364	1	364	1	364	0.0	89.011	40	92.58	668	1.000
DAKCFMEO_03534	WP_005614296.1	154	154	154	1	154	1	154	5.74e-112	95.455	7	99.35	311	1.000
DAKCFMEO_03561	WP_005614373.1	138	140	140	1	138	1	138	3.84e-70	67.391	45	83.33	204	0.986
DAKCFMEO_03583	WP_005614429.1	175	175	175	1	175	1	175	7.53e-126	97.143	5	98.86	348	1.000
DAKCFMEO_03672	WP_005614458.1	92	92	92	1	92	1	92	2.52e-46	77.174	21	93.48	140	1.000
DAKCFMEO_03685	WP_005614495.1	317	317	317	1	317	1	317	0.0	96.530	11	99.05	637	1.000
DAKCFMEO_03687	WP_005614499.1	364	364	364	1	364	1	364	0.0	96.703	12	98.08	729	1.000
DAKCFMEO_00517	WP_005614629.1	854	854	854	1	854	1	854	0.0	97.190	24	98.71	1672	1.000
DAKCFMEO_00511	WP_005614782.1	432	432	432	1	432	1	432	0.0	95.602	19	97.92	839	1.000
DAKCFMEO_00487	WP_005614818.1	149	149	149	1	149	1	149	2.26e-105	97.987	3	100.00	294	1.000
DAKCFMEO_01660	WP_005614892.1	146	146	146	1	146	1	146	2.09e-103	95.205	7	95.89	289	1.000
DAKCFMEO_01652	WP_005614914.1	773	773	773	1	773	1	773	0.0	95.860	32	98.06	1528	1.000
DAKCFMEO_01646	WP_005614924.1	338	338	338	1	338	1	338	0.0	99.112	3	99.70	692	1.000
DAKCFMEO_01744	WP_005615033.1	170	202	170	33	202	1	170	1.23e-118	94.706	9	98.24	331	0.842
DAKCFMEO_03438	WP_005615192.1	425	425	425	1	425	1	425	0.0	96.941	13	98.35	824	1.000
DAKCFMEO_02752	WP_005615366.1	312	315	315	1	312	1	312	0.0	92.949	22	98.08	578	0.990
DAKCFMEO_02736	WP_005615404.1	494	493	493	1	493	1	493	0.0	92.510	35	96.15	941	1.002
DAKCFMEO_03294	WP_005615457.1	129	129	129	1	129	1	129	5.00e-70	77.519	29	87.60	203	1.000
DAKCFMEO_02980	WP_005615493.1	281	281	281	1	281	1	281	0.0	92.883	20	98.22	532	1.000
DAKCFMEO_02989	WP_005615514.1	156	156	156	1	156	1	156	1.04e-103	91.667	13	95.51	291	1.000
DAKCFMEO_00851	WP_005615570.1	184	204	210	21	204	27	210	1.20e-90	67.391	60	80.98	262	0.902
DAKCFMEO_01769	WP_005615650.1	228	228	228	1	228	1	228	8.78e-157	90.351	22	96.49	431	1.000
DAKCFMEO_03344	WP_005615771.1	113	113	113	1	113	1	113	4.00e-78	96.460	4	98.23	223	1.000
DAKCFMEO_03272	WP_005615845.1	174	174	174	1	174	1	174	1.78e-122	94.253	10	97.70	340	1.000
DAKCFMEO_03211	WP_005615949.1	269	269	269	1	269	1	269	0.0	93.680	17	97.40	530	1.000
DAKCFMEO_03199	WP_005615972.1	247	247	247	1	247	1	247	0.0	99.190	2	99.19	504	1.000
DAKCFMEO_03168	WP_005616022.1	336	336	335	1	336	1	335	0.0	95.833	13	97.62	647	1.000
DAKCFMEO_03159	WP_005616037.1	215	215	215	1	215	1	215	5.67e-148	93.953	13	96.74	407	1.000
DAKCFMEO_03156	WP_005616041.1	259	259	259	1	259	1	259	0.0	99.614	1	100.00	536	1.000
DAKCFMEO_03126	WP_005616090.1	356	356	356	1	356	1	356	0.0	99.719	1	100.00	684	1.000
DAKCFMEO_00054	WP_005616197.1	445	445	445	1	445	1	445	0.0	97.079	13	98.88	888	1.000
DAKCFMEO_00036	WP_005616222.1	145	147	145	3	147	1	145	3.97e-90	85.517	21	91.03	256	0.986
DAKCFMEO_02260	WP_005616363.1	300	300	300	1	300	1	300	0.0	94.667	16	97.33	585	1.000
DAKCFMEO_02264	WP_005616372.1	178	180	179	3	180	2	179	2.99e-123	94.944	9	96.63	342	0.989
DAKCFMEO_02270	WP_005616381.1	357	357	357	1	357	1	357	0.0	95.238	17	98.60	644	1.000
DAKCFMEO_02314	WP_005616461.1	364	364	364	1	364	1	364	0.0	98.077	7	99.45	736	1.000
DAKCFMEO_02316	WP_005616463.1	229	229	229	1	229	1	229	3.60e-161	96.070	9	98.25	442	1.000
DAKCFMEO_04502	WP_005616592.1	118	118	118	1	118	1	118	2.17e-83	95.763	5	96.61	236	1.000
DAKCFMEO_04514	WP_005616608.1	347	347	343	1	347	1	343	0.0	94.524	15	97.12	669	1.000
DAKCFMEO_02396	WP_005616613.1	169	170	170	1	169	1	169	4.48e-118	93.491	11	96.45	328	0.994
DAKCFMEO_02499	WP_005616754.1	106	103	104	1	103	1	104	6.51e-44	74.528	22	83.96	135	1.029
DAKCFMEO_02532	WP_005616835.1	100	100	100	1	100	1	100	3.50e-52	78.000	22	85.00	156	1.000
DAKCFMEO_02544	WP_005616857.1	709	709	709	1	709	1	709	0.0	97.320	19	99.01	1378	1.000
DAKCFMEO_02613	WP_005616977.1	204	204	204	1	204	1	204	9.27e-144	92.647	15	95.59	396	1.000
DAKCFMEO_02626	WP_005617003.1	469	469	469	1	469	1	469	0.0	98.721	6	99.57	953	1.000
DAKCFMEO_02631	WP_005617011.1	323	323	323	1	323	1	323	0.0	95.666	14	98.45	621	1.000
DAKCFMEO_00820	WP_005617091.1	85	85	85	1	85	1	85	5.01e-47	78.824	18	91.76	142	1.000
DAKCFMEO_02681	WP_005617102.1	222	222	222	1	222	1	222	4.20e-151	93.243	15	97.30	416	1.000
DAKCFMEO_02683	WP_005617103.1	162	175	174	14	175	14	174	3.57e-108	87.654	19	95.68	303	0.926
DAKCFMEO_00627	WP_005617237.1	382	382	382	1	382	1	382	0.0	98.953	4	99.48	775	1.000
DAKCFMEO_00651	WP_005617294.1	293	293	293	1	293	1	293	0.0	97.611	7	98.29	572	1.000
DAKCFMEO_02625	WP_005617305.1	113	113	113	1	113	1	113	7.11e-80	95.575	5	98.23	227	1.000
DAKCFMEO_00706	WP_005617338.1	157	157	157	1	157	1	157	8.44e-110	94.904	8	98.09	306	1.000
DAKCFMEO_00717	WP_005617359.1	298	302	306	3	300	2	299	0.0	94.966	15	97.65	573	0.987
DAKCFMEO_00720	WP_005617365.1	243	244	244	1	243	1	243	1.52e-178	94.239	14	97.12	487	0.996
DAKCFMEO_00779	WP_005617455.1	179	179	179	1	179	1	179	1.65e-131	98.883	2	100.00	363	1.000
DAKCFMEO_00792	WP_005617470.1	74	80	85	1	74	1	74	5.57e-41	79.730	15	90.54	126	0.925
DAKCFMEO_00835	WP_005617488.1	210	210	210	1	210	1	210	1.04e-151	96.667	7	98.57	417	1.000
DAKCFMEO_00903	WP_005617534.1	59	60	60	1	59	1	59	5.23e-38	96.610	2	98.31	117	0.983
DAKCFMEO_01351	WP_005617589.1	67	67	67	1	67	1	67	1.12e-28	86.567	9	94.03	94.7	1.000
DAKCFMEO_01337	WP_005617613.1	102	105	106	1	102	1	102	1.77e-56	76.471	24	85.29	167	0.971
DAKCFMEO_01382	WP_005617711.1	305	305	305	1	305	1	305	0.0	97.705	7	99.02	590	1.000
DAKCFMEO_01378	WP_005617714.1	186	186	186	1	186	1	186	8.12e-135	98.387	3	99.46	372	1.000
DAKCFMEO_01033	WP_005617775.1	301	301	301	1	301	1	301	0.0	83.056	51	89.37	515	1.000
DAKCFMEO_00663	WP_005618719.1	147	147	147	1	147	1	147	8.86e-98	87.755	18	95.92	275	1.000
DAKCFMEO_01409	WP_005618859.1	294	294	294	1	294	1	294	0.0	97.619	7	98.64	568	1.000
DAKCFMEO_01450	WP_005618920.1	143	143	143	1	143	1	143	1.88e-99	94.406	8	96.50	279	1.000
DAKCFMEO_01507	WP_005618952.1	464	464	464	1	464	1	464	0.0	93.750	29	97.41	879	1.000
DAKCFMEO_01532	WP_005619059.1	593	593	593	1	593	1	593	0.0	95.110	29	97.47	1182	1.000
DAKCFMEO_01541	WP_005619067.1	510	510	510	1	510	1	510	0.0	96.667	17	98.63	981	1.000
DAKCFMEO_04691	WP_005619235.1	302	302	302	1	302	1	302	0.0	95.033	15	96.69	597	1.000
DAKCFMEO_04591	WP_005619360.1	383	383	383	1	383	1	383	0.0	93.211	26	96.34	610	1.000
DAKCFMEO_04553	WP_005619395.1	277	277	277	1	277	1	277	0.0	90.975	25	96.39	525	1.000
DAKCFMEO_04377	WP_005619515.1	273	273	273	1	273	1	273	0.0	92.674	20	94.87	526	1.000
DAKCFMEO_04264	WP_005619689.1	205	206	206	1	205	1	205	8.59e-129	92.683	15	95.12	358	0.995
DAKCFMEO_04240	WP_005619727.1	317	319	318	1	317	1	317	0.0	97.792	7	98.74	628	0.994
DAKCFMEO_04153	WP_005619831.1	258	262	262	1	258	1	258	0.0	95.349	12	97.29	518	0.985
DAKCFMEO_04162	WP_005619852.1	149	149	149	1	149	1	149	2.34e-105	94.631	8	97.32	294	1.000
DAKCFMEO_04476	WP_005619903.1	410	409	410	1	409	1	410	0.0	92.683	29	97.07	796	1.002
DAKCFMEO_00075	WP_005619926.1	244	244	244	1	244	1	244	1.99e-173	94.262	14	97.54	474	1.000
DAKCFMEO_00110	WP_005619982.1	154	154	154	1	154	1	154	6.39e-94	91.558	13	96.75	266	1.000
DAKCFMEO_00112	WP_005619985.1	343	340	343	1	340	1	343	0.0	93.586	19	97.08	649	1.009
DAKCFMEO_00155	WP_005620033.1	405	405	405	1	405	1	405	0.0	99.012	4	99.26	827	1.000
DAKCFMEO_00212	WP_005620091.1	805	805	805	1	805	1	805	0.0	97.516	20	99.13	1608	1.000
DAKCFMEO_00219	WP_005620106.1	229	229	229	1	229	1	229	4.36e-165	98.253	4	99.56	452	1.000
DAKCFMEO_00297	WP_005620205.1	280	280	280	1	280	1	280	0.0	98.214	5	98.93	558	1.000
DAKCFMEO_00299	WP_005620206.1	490	490	490	1	490	1	490	0.0	95.918	20	97.96	911	1.000
DAKCFMEO_00375	WP_005620274.1	335	335	335	1	335	1	335	0.0	91.642	28	97.91	641	1.000
DAKCFMEO_00405	WP_005620303.1	151	151	151	1	151	1	151	4.60e-105	96.689	5	100.00	294	1.000
DAKCFMEO_00409	WP_005620308.1	197	197	197	1	197	1	197	4.60e-144	97.970	4	98.98	396	1.000
DAKCFMEO_00422	WP_005620321.1	147	144	147	1	144	1	147	3.05e-98	93.878	6	95.92	276	1.021
DAKCFMEO_00437	WP_005620333.1	269	269	269	1	269	1	269	0.0	98.513	4	99.63	533	1.000
DAKCFMEO_00442	WP_005620338.1	241	241	241	1	241	1	241	2.57e-177	98.340	4	99.59	484	1.000
DAKCFMEO_01683	WP_005620402.1	493	493	493	1	493	1	493	0.0	99.594	2	99.59	969	1.000
DAKCFMEO_01691	WP_005620411.1	216	216	216	1	216	1	216	6.70e-155	95.833	9	97.69	425	1.000
DAKCFMEO_01704	WP_005620437.1	143	144	144	1	143	1	143	3.21e-99	91.608	12	96.50	278	0.993
DAKCFMEO_01808	WP_005620479.1	303	303	303	1	303	1	303	0.0	97.360	8	99.34	605	1.000
DAKCFMEO_04814	WP_005620645.1	442	442	442	1	442	1	442	0.0	95.928	18	97.74	884	1.000
DAKCFMEO_04868	WP_005620804.1	300	301	301	1	300	1	300	0.0	94.333	17	97.67	594	0.997
DAKCFMEO_04870	WP_005620808.1	275	275	275	1	275	1	275	0.0	93.818	17	97.82	533	1.000
DAKCFMEO_04879	WP_005620823.1	298	298	298	1	298	1	298	0.0	92.953	21	96.31	526	1.000
DAKCFMEO_04882	WP_005620859.1	247	253	250	1	247	1	247	2.94e-177	97.166	7	98.38	484	0.976
DAKCFMEO_04982	WP_005620970.1	152	152	152	1	152	1	152	1.68e-109	96.053	6	99.34	305	1.000
DAKCFMEO_04999	WP_005621029.1	680	680	680	1	680	1	680	0.0	94.559	37	96.47	1246	1.000
DAKCFMEO_05016	WP_005621066.1	379	379	379	1	379	1	379	0.0	97.361	10	97.89	771	1.000
DAKCFMEO_05100	WP_005621194.1	472	472	472	1	472	1	472	0.0	97.669	11	99.36	954	1.000
DAKCFMEO_05062	WP_005621218.1	231	231	231	1	231	1	231	2.89e-161	96.537	8	98.70	442	1.000
DAKCFMEO_01973	WP_005621372.1	184	184	184	1	184	1	184	1.59e-119	88.043	22	93.48	333	1.000
DAKCFMEO_01949	WP_005621407.1	500	500	500	1	500	1	500	0.0	97.800	11	99.00	998	1.000
DAKCFMEO_05199	WP_005621582.1	165	163	164	1	163	1	164	1.45e-114	96.364	3	97.58	319	1.012
DAKCFMEO_05200	WP_005621585.1	83	85	83	3	85	1	83	2.40e-57	96.386	3	97.59	168	0.976
DAKCFMEO_05263	WP_005621742.1	120	153	154	1	120	1	119	3.11e-13	86.667	15	91.67	60.8	0.784
DAKCFMEO_01577	WP_005621857.1	177	177	177	1	177	1	177	4.31e-116	92.090	14	97.18	324	1.000
DAKCFMEO_01550	WP_005621919.1	130	130	130	1	130	1	130	2.50e-78	93.077	9	94.62	224	1.000
DAKCFMEO_02399	WP_005731386.1	410	410	410	1	410	1	410	0.0	98.049	8	98.78	808	1.000
DAKCFMEO_03157	WP_005736179.1	308	308	308	1	308	1	308	0.0	97.403	8	99.03	618	1.000
DAKCFMEO_03167	WP_005736188.1	107	107	107	1	107	1	107	8.03e-71	93.458	7	95.33	204	1.000
DAKCFMEO_03330	WP_005736309.1	371	377	371	7	377	1	371	0.0	96.765	12	99.19	751	0.984
DAKCFMEO_00197	WP_005736419.1	453	476	453	24	476	1	453	0.0	60.927	177	77.26	614	0.952
DAKCFMEO_02978	WP_005736422.1	428	428	428	1	428	1	428	0.0	95.561	19	97.90	829	1.000
DAKCFMEO_02726	WP_005736458.1	148	149	148	1	148	1	148	1.69e-100	91.216	13	95.95	282	0.993
DAKCFMEO_02790	WP_005736511.1	320	320	320	1	320	1	320	0.0	98.438	5	99.06	643	1.000
DAKCFMEO_03376	WP_005736521.1	154	161	161	1	154	1	154	5.04e-97	92.208	12	96.10	274	0.957
DAKCFMEO_03402	WP_005736538.1	209	209	209	1	209	1	209	2.84e-141	92.344	16	94.26	390	1.000
DAKCFMEO_03409	WP_005736543.1	77	77	77	1	77	1	77	7.42e-43	80.519	15	88.31	131	1.000
DAKCFMEO_03417	WP_005736551.1	212	212	212	1	212	1	212	8.45e-154	99.057	2	99.53	422	1.000
DAKCFMEO_03426	WP_005736559.1	141	141	140	1	141	1	140	1.31e-87	84.397	21	91.49	249	1.000
DAKCFMEO_00546	WP_005736691.1	205	205	205	1	205	1	205	7.80e-127	92.195	16	94.63	353	1.000
DAKCFMEO_03607	WP_005736753.1	335	335	335	1	335	1	335	0.0	96.418	12	98.81	664	1.000
DAKCFMEO_04867	WP_005736842.1	380	378	380	1	378	1	380	0.0	90.526	34	95.26	681	1.005
DAKCFMEO_04891	WP_005736856.1	433	433	433	1	433	1	433	0.0	96.998	13	99.54	845	1.000
DAKCFMEO_04926	WP_005736885.1	248	248	248	1	248	1	248	5.87e-163	89.919	25	95.56	448	1.000
DAKCFMEO_04936	WP_005736892.1	473	473	474	1	473	1	473	0.0	96.195	18	98.31	909	1.000
DAKCFMEO_05004	WP_005736950.1	300	300	300	1	300	1	300	0.0	96.333	11	98.67	593	1.000
DAKCFMEO_05007	WP_005736951.1	170	170	170	1	170	1	170	2.12e-118	95.882	7	98.24	329	1.000
DAKCFMEO_05008	WP_005736952.1	333	334	334	1	333	1	333	0.0	98.498	5	99.40	673	0.997
DAKCFMEO_05147	WP_005737007.1	288	288	288	1	288	1	288	0.0	97.917	6	99.31	557	1.000
DAKCFMEO_01959	WP_005737044.1	222	222	222	1	222	1	222	6.74e-158	93.243	15	97.30	433	1.000
DAKCFMEO_02024	WP_005737104.1	380	380	380	1	380	1	380	0.0	98.421	6	99.47	773	1.000
DAKCFMEO_05225	WP_005737150.1	161	161	161	1	161	1	161	1.24e-94	78.261	35	89.44	268	1.000
DAKCFMEO_05227	WP_005737152.1	257	257	257	1	257	1	257	0.0	96.109	10	98.83	511	1.000
DAKCFMEO_05112	WP_005737390.1	604	606	606	1	604	1	604	0.0	92.053	48	96.36	1152	0.997
DAKCFMEO_02139	WP_005737391.1	272	273	274	1	272	1	272	0.0	97.426	7	98.90	543	0.996
DAKCFMEO_04963	WP_005737430.1	85	86	88	1	85	1	85	2.72e-50	88.235	10	92.94	150	0.988
DAKCFMEO_05041	WP_005737440.1	159	159	159	1	159	1	159	1.44e-114	98.113	3	99.37	318	1.000
DAKCFMEO_04972	WP_005737465.1	197	197	197	1	197	1	197	3.07e-144	96.954	6	98.98	397	1.000
DAKCFMEO_01187	WP_005737718.1	259	259	259	1	259	1	259	1.18e-180	95.367	12	98.84	494	1.000
DAKCFMEO_01121	WP_005737770.1	60	60	60	1	60	1	60	4.23e-28	73.333	16	81.67	92.8	1.000
DAKCFMEO_04094	WP_005737860.1	105	116	117	12	116	13	117	5.91e-62	80.952	20	91.43	182	0.905
DAKCFMEO_04021	WP_005737926.1	195	195	214	1	195	20	214	1.90e-142	98.462	3	99.49	392	1.000
DAKCFMEO_04019	WP_005737927.1	186	186	186	1	186	1	186	5.68e-132	98.925	2	99.46	365	1.000
DAKCFMEO_00769	WP_005737978.1	132	132	132	1	132	1	132	1.02e-94	96.212	5	97.73	266	1.000
DAKCFMEO_00738	WP_005738001.1	175	175	196	1	175	22	196	2.78e-128	98.286	3	99.43	355	1.000
DAKCFMEO_00693	WP_005738027.1	305	305	305	1	305	1	305	0.0	96.721	10	99.34	597	1.000
DAKCFMEO_00653	WP_005738079.1	90	90	86	1	90	1	86	1.73e-43	92.222	3	94.44	133	1.000
DAKCFMEO_00643	WP_005738085.1	124	128	124	5	128	1	124	8.97e-85	97.581	3	100.00	241	0.969
DAKCFMEO_00610	WP_005738107.1	493	493	493	1	493	1	493	0.0	94.523	27	97.97	973	1.000
DAKCFMEO_01407	WP_005738213.1	309	309	309	1	309	1	309	0.0	97.735	7	98.71	616	1.000
DAKCFMEO_02632	WP_005738376.1	229	229	229	1	229	1	229	5.96e-146	85.590	33	90.83	404	1.000
DAKCFMEO_02633	WP_005738377.1	52	52	97	1	52	1	52	3.10e-28	86.538	7	92.31	93.6	1.000
DAKCFMEO_01381	WP_005738493.1	506	506	506	1	506	1	506	0.0	98.419	8	99.21	1032	1.000
DAKCFMEO_01933	WP_005738602.1	156	166	157	10	165	1	156	1.25e-99	86.538	21	91.67	281	0.940
DAKCFMEO_00773	WP_005738807.1	635	635	635	1	635	1	635	0.0	95.433	29	97.80	1242	1.000
DAKCFMEO_00811	WP_005738829.1	640	640	640	1	640	1	640	0.0	97.969	13	99.53	1315	1.000
DAKCFMEO_02254	WP_005739010.1	155	155	155	1	155	1	155	4.34e-103	89.032	17	91.61	289	1.000
DAKCFMEO_02244	WP_005739017.1	448	448	448	1	448	1	448	0.0	91.518	38	95.54	807	1.000
DAKCFMEO_00403	WP_005739040.1	97	97	97	1	97	1	97	1.43e-65	96.907	3	97.94	190	1.000
DAKCFMEO_00431	WP_005739059.1	421	421	421	1	421	1	421	0.0	97.387	11	98.57	827	1.000
DAKCFMEO_01687	WP_005739097.1	251	251	251	1	251	1	251	8.60e-164	87.649	31	95.62	451	1.000
DAKCFMEO_00149	WP_005739136.1	212	212	212	1	212	1	212	2.80e-151	92.925	15	98.11	416	1.000
DAKCFMEO_00233	WP_005739198.1	223	223	223	1	223	1	223	6.39e-157	98.655	3	99.10	431	1.000
DAKCFMEO_03977	WP_005739341.1	225	226	226	1	225	1	225	2.55e-156	96.889	7	99.56	429	0.996
DAKCFMEO_03950	WP_005739372.1	276	276	276	1	276	1	276	0.0	98.551	4	99.64	564	1.000
DAKCFMEO_00284	WP_005739483.1	207	207	207	1	207	1	207	1.06e-150	96.135	8	97.58	414	1.000
DAKCFMEO_00366	WP_005739535.1	226	226	226	1	226	1	226	3.27e-159	91.593	19	95.13	437	1.000
DAKCFMEO_05067	WP_005739559.1	285	285	285	1	285	1	285	0.0	96.140	11	98.25	560	1.000
DAKCFMEO_02180	WP_005739631.1	397	446	402	42	438	1	397	0.0	98.992	4	99.75	815	0.890
DAKCFMEO_01571	WP_005739655.1	474	474	474	1	474	1	474	0.0	98.312	8	99.16	949	1.000
DAKCFMEO_01220	WP_005739694.1	433	433	434	1	433	2	434	0.0	94.226	25	96.30	827	1.000
DAKCFMEO_04125	WP_005739770.1	319	320	320	1	319	1	319	0.0	91.850	26	95.30	590	0.997
DAKCFMEO_02832	WP_005739807.1	129	129	129	1	129	1	129	1.91e-88	96.124	5	98.45	250	1.000
DAKCFMEO_02842	WP_005739815.1	224	224	224	1	224	1	224	9.93e-164	97.321	6	99.55	448	1.000
DAKCFMEO_02039	WP_005739842.1	133	133	133	1	133	1	133	2.71e-77	95.489	6	98.50	222	1.000
DAKCFMEO_02036	WP_005739846.1	355	355	355	1	355	1	355	0.0	97.183	10	98.59	692	1.000
DAKCFMEO_01910	WP_005739890.1	445	445	445	1	445	1	445	0.0	98.876	5	99.78	862	1.000
DAKCFMEO_01907	WP_005739893.1	101	101	101	1	101	1	101	1.85e-57	91.089	9	93.07	169	1.000
DAKCFMEO_04331	WP_005740056.1	161	161	162	1	161	1	161	2.40e-103	88.199	19	91.93	290	1.000
DAKCFMEO_04335	WP_005740060.1	167	167	167	1	167	1	167	2.99e-118	94.611	9	97.01	328	1.000
DAKCFMEO_04339	WP_005740065.1	364	364	364	1	364	1	364	0.0	97.527	9	98.90	726	1.000
DAKCFMEO_00089	WP_005740131.1	52	52	51	1	52	1	51	5.67e-29	94.231	2	96.15	94.4	1.000
DAKCFMEO_00088	WP_005740134.1	156	156	156	1	156	1	156	2.84e-112	96.154	6	98.72	312	1.000
DAKCFMEO_04478	WP_005740210.1	146	146	146	1	146	1	146	1.49e-86	82.877	25	94.52	246	1.000
DAKCFMEO_00047	WP_005740539.1	278	278	278	1	278	1	278	0.0	97.122	8	100.00	560	1.000
DAKCFMEO_04512	WP_005740596.1	330	329	330	1	329	1	330	0.0	96.061	12	97.88	644	1.003
DAKCFMEO_04508	WP_005740602.1	229	230	229	2	230	1	229	7.00e-161	96.943	7	99.13	441	0.996
DAKCFMEO_04505	WP_005740605.1	88	88	88	1	88	1	88	1.96e-51	81.818	16	89.77	153	1.000
DAKCFMEO_04745	WP_005760598.1	168	170	170	1	168	1	168	1.76e-95	77.976	37	86.90	271	0.988
DAKCFMEO_01549	WP_005760695.1	118	118	118	1	118	1	118	1.31e-84	96.610	4	98.31	239	1.000
DAKCFMEO_04275	WP_005760710.1	277	276	274	1	276	1	274	7.64e-150	79.422	53	85.92	417	1.004
DAKCFMEO_03819	WP_005762368.1	256	255	257	1	254	1	256	5.57e-108	65.234	87	78.52	310	1.004
DAKCFMEO_03807	WP_005762396.1	173	176	173	3	175	1	173	1.28e-86	73.988	45	84.39	249	0.983
DAKCFMEO_03803	WP_005762406.1	306	306	306	1	306	1	306	0.0	90.850	28	95.42	509	1.000
DAKCFMEO_03802	WP_005762408.1	324	324	324	1	324	1	324	0.0	95.988	13	99.07	573	1.000
DAKCFMEO_03800	WP_005762416.1	316	316	316	1	316	1	316	0.0	88.608	36	93.67	566	1.000
DAKCFMEO_03792	WP_005762418.1	349	363	363	1	349	14	362	0.0	72.206	97	84.53	506	0.961
DAKCFMEO_03778	WP_005762447.1	206	207	206	2	207	1	206	1.31e-135	91.262	18	95.15	375	0.995
DAKCFMEO_03771	WP_005762461.1	359	359	359	1	359	1	359	0.0	79.109	75	90.25	610	1.000
DAKCFMEO_03770	WP_005762465.1	88	90	88	5	90	1	88	1.06e-54	88.636	8	93.18	162	0.978
DAKCFMEO_03767	WP_005762472.1	401	401	411	1	401	11	411	0.0	87.282	51	92.77	730	1.000
DAKCFMEO_03766	WP_005762474.1	253	260	254	8	260	2	254	0.0	93.281	17	97.23	494	0.973
DAKCFMEO_03765	WP_005762476.1	128	128	128	1	128	1	128	4.63e-91	92.969	9	100.00	256	1.000
DAKCFMEO_03764	WP_005762478.1	263	263	263	1	263	1	263	0.0	93.916	16	96.58	507	1.000
DAKCFMEO_03759	WP_005762486.1	147	147	147	1	147	1	147	3.31e-96	90.476	14	95.92	271	1.000
DAKCFMEO_03758	WP_005762487.1	141	141	141	1	141	1	141	1.48e-98	92.908	10	95.74	276	1.000
DAKCFMEO_03754	WP_005762491.1	233	233	233	1	233	1	233	2.44e-110	75.536	57	88.84	314	1.000
DAKCFMEO_03740	WP_005762514.1	248	248	248	1	248	1	248	4.60e-165	89.516	26	94.35	453	1.000
DAKCFMEO_03735	WP_005762525.1	438	438	433	1	438	1	433	0.0	86.301	55	92.01	743	1.000
DAKCFMEO_03730	WP_005762534.1	223	223	223	1	223	1	223	1.77e-143	83.408	37	92.38	397	1.000
DAKCFMEO_03726	WP_005762543.1	309	311	309	1	309	1	309	0.0	92.233	24	96.12	591	0.994
DAKCFMEO_03725	WP_005762545.1	129	130	130	1	129	1	129	3.35e-81	89.922	13	93.02	232	0.992
DAKCFMEO_03722	WP_005762555.1	535	535	535	1	535	1	535	0.0	92.897	38	95.70	1024	1.000
DAKCFMEO_03716	WP_005762564.1	770	767	770	1	767	1	770	0.0	85.195	111	91.30	1384	1.004
DAKCFMEO_03712	WP_005762569.1	359	366	366	1	359	1	359	0.0	76.323	85	86.35	563	0.981
DAKCFMEO_03709	WP_005762572.1	164	164	164	1	164	1	164	1.76e-115	94.512	9	96.95	321	1.000
DAKCFMEO_01193	WP_005762574.1	341	341	340	1	341	1	340	0.0	93.255	22	96.48	607	1.000
DAKCFMEO_01192	WP_005762577.1	236	236	236	1	236	1	236	2.88e-132	74.576	60	86.44	370	1.000
DAKCFMEO_01190	WP_005762579.1	355	355	355	1	355	1	355	0.0	87.042	46	93.24	656	1.000
DAKCFMEO_01189	WP_005762581.1	255	255	255	1	255	1	255	2.39e-179	93.725	16	98.04	490	1.000
DAKCFMEO_01186	WP_005762586.1	278	278	278	1	278	1	278	0.0	87.410	35	94.24	518	1.000
DAKCFMEO_01177	WP_005762602.1	118	121	119	1	118	1	118	6.46e-64	79.661	24	85.59	187	0.975
DAKCFMEO_01176	WP_005762604.1	445	443	440	1	442	1	433	0.0	75.056	96	82.25	679	1.005
DAKCFMEO_01172	WP_005762606.1	260	259	261	1	255	1	260	5.74e-136	69.615	74	82.31	381	1.004
DAKCFMEO_01171	WP_005762608.1	301	316	301	16	316	1	301	0.0	94.684	16	97.34	603	0.953
DAKCFMEO_01166	WP_005762615.1	493	493	493	1	493	1	493	0.0	91.886	40	94.93	945	1.000
DAKCFMEO_01165	WP_005762617.1	493	493	493	1	493	1	493	0.0	83.164	83	90.47	823	1.000
DAKCFMEO_01164	WP_005762619.1	311	312	312	1	311	1	311	0.0	85.531	45	93.57	555	0.997
DAKCFMEO_01163	WP_005762621.1	186	184	184	1	184	1	184	5.85e-91	71.505	49	81.72	261	1.011
DAKCFMEO_01161	WP_005762626.1	353	354	358	1	353	1	353	0.0	89.235	38	92.63	637	0.997
DAKCFMEO_01159	WP_005762628.1	119	120	128	1	119	1	119	7.84e-67	78.151	26	86.55	195	0.992
DAKCFMEO_04398	WP_005762629.1	353	353	353	1	353	1	353	0.0	90.935	32	95.18	668	1.000
